NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,TARGET
0,0,0,1,0,247500.0,755190.0,36459.0,675000.0,2,0,3,1,1,0.008575,-16340,-8647,-4182.0,-4259,0,1,0,1,0,0,12,1,1,1,1,17,0,0,0,0,0,0,0
0,1,1,0,0,171000.0,539590.5,26374.5,445500.0,2,3,3,1,1,0.030755,-9203,-481,-1642.0,-1639,0,1,0,1,0,0,10,1,1,1,5,17,0,0,0,0,0,0,0
0,1,0,0,0,135000.0,182016.0,11772.0,144000.0,7,0,0,3,1,0.019101,-16522,-1451,-4101.0,-66,0,1,0,1,0,0,1,0,1,1,1,10,0,0,0,0,0,0,0
0,0,0,1,0,157500.0,254412.0,9720.0,166500.0,7,3,3,1,2,0.010032,-16083,-2764,-7358.0,-4654,0,1,0,1,0,0,15,1,1,1,6,11,0,0,0,0,0,0,0
0,1,1,1,0,202500.0,1107981.0,32526.0,967500.0,2,3,3,1,1,0.031329,-18413,-1895,-10826.0,-1947,0,1,0,1,0,0,5,1,1,1,2,10,0,0,0,0,0,0,0
1,1,0,0,0,144000.0,180000.0,9000.0,180000.0,6,3,3,1,1,0.030755,-12157,-2995,-4055.0,-267,0,1,0,1,0,0,5,1,1,1,4,11,0,0,0,0,0,0,0
0,1,0,0,0,157500.0,675000.0,21906.0,675000.0,7,3,3,1,1,0.015221,-11944,-2899,-5812.0,-2722,0,1,1,1,1,0,9,1,1,1,4,11,0,1,1,0,1,1,0
0,0,1,0,2,157500.0,945000.0,39127.5,945000.0,2,0,3,1,5,0.018209,-14235,-5411,-2248.0,-5376,0,1,0,1,0,0,12,3,2,2,4,14,0,0,0,0,0,0,0
0,1,0,1,0,180000.0,1755000.0,61132.5,1755000.0,7,3,3,1,1,0.014519999999999996,-16086,-1549,-3174.0,-4584,0,1,0,1,0,0,0,1,1,1,1,7,0,0,0,0,0,0,0
0,1,0,0,0,180000.0,590337.0,27486.0,477000.0,7,0,1,1,1,0.0228,-12348,-1821,-1909.0,-4800,0,1,0,1,1,0,4,1,1,1,6,12,0,0,0,0,0,0,0
0,0,0,1,0,225000.0,1515415.5,41800.5,1354500.0,7,0,3,1,1,0.003818,-14645,-4027,-7154.0,-1969,0,1,1,1,1,0,15,1,1,1,0,3,0,0,0,0,0,0,0
0,1,0,1,0,292500.0,675000.0,36747.0,675000.0,7,3,0,1,1,0.035792000000000004,-16667,-200,-5239.0,-114,0,1,1,1,1,0,11,1,1,1,0,18,1,1,0,1,1,0,1
0,0,0,1,0,90000.0,370629.0,13972.5,306000.0,2,0,3,1,1,0.007120000000000001,-16219,-2599,-9329.0,-4325,0,1,0,1,0,0,15,1,1,1,1,9,0,0,0,0,1,1,0
0,0,0,1,0,112500.0,547344.0,18216.0,472500.0,2,1,3,3,1,0.020246,-21061,365243,-5439.0,-4488,0,0,0,1,0,0,0,0,2,2,1,6,0,0,0,0,0,0,0
0,0,0,1,0,130500.0,550489.5,19773.0,454500.0,7,3,0,2,1,0.018209,-19718,-5717,-8940.0,-3200,0,1,1,1,1,0,0,0,2,2,0,11,0,0,0,0,0,0,0
0,0,1,0,1,450000.0,407434.5,43362.0,387000.0,7,0,0,0,1,0.0105,-16097,-2630,-110.0,-3852,0,1,0,1,0,0,4,2,2,2,6,17,0,0,0,0,0,0,0
0,0,1,1,0,175500.0,1293502.5,35568.0,1129500.0,2,1,3,1,1,0.01885,-21961,365243,-8887.0,-4379,0,0,0,1,1,0,0,1,1,1,5,16,0,0,0,0,0,0,0
0,0,0,1,3,58500.0,152820.0,15241.5,135000.0,7,3,3,1,2,0.025164,-14359,-1894,-2908.0,-4480,0,1,1,1,0,0,4,4,1,1,0,8,0,0,0,0,1,1,0
0,0,0,1,0,180000.0,427500.0,46170.0,427500.0,7,0,3,0,1,0.026392,-15127,-1039,-4221.0,-652,0,1,0,1,1,0,0,1,1,1,0,16,0,0,0,0,1,1,0
0,0,0,0,0,117000.0,781920.0,26725.5,675000.0,7,3,0,3,1,0.02461,-11633,-2596,-5430.0,-3851,0,1,0,1,1,0,4,0,1,1,5,17,0,0,0,0,0,0,0
1,0,0,1,2,180000.0,225000.0,11250.0,225000.0,6,3,1,1,2,0.032561,-14597,-1997,-8491.0,-3681,0,1,1,1,1,0,15,3,0,0,0,15,0,0,0,0,0,0,0
0,0,0,1,1,202500.0,1251072.0,45067.5,1080000.0,7,3,3,0,1,0.010147,-16296,-266,-164.0,-4568,0,1,0,1,0,0,0,2,1,1,5,19,0,0,0,0,0,0,0
0,0,0,1,0,135000.0,1078200.0,31653.0,900000.0,7,3,3,1,1,0.010006,-17682,-4319,-2630.0,-1211,0,1,0,1,1,0,9,1,1,1,6,6,0,0,0,0,0,0,0
0,1,0,0,1,112500.0,312682.5,33309.0,297000.0,2,3,3,0,1,0.010643,-14311,-334,-8401.0,-4248,0,1,1,1,0,0,0,2,1,1,4,10,0,1,1,0,1,1,0
0,0,0,1,0,119250.0,679500.0,28917.0,679500.0,7,3,0,2,1,0.008865999999999999,-19286,-1485,-7887.0,-2835,0,1,1,1,1,0,0,0,1,1,1,13,0,0,0,0,0,0,0
0,0,1,0,0,202500.0,675000.0,53329.5,675000.0,7,0,0,1,1,0.031329,-11375,-2311,-180.0,-2009,0,1,0,1,0,0,11,1,1,1,1,13,0,0,0,0,0,0,0
0,0,0,1,1,315000.0,1288350.0,37800.0,1125000.0,7,0,0,1,1,0.020713,-15581,-4940,-9520.0,-5239,0,1,0,1,0,0,1,2,2,1,0,15,0,0,0,0,1,1,0
0,0,0,1,0,157500.0,245619.0,12667.5,166500.0,7,3,3,3,1,0.022625,-17538,-7676,-774.0,-1082,0,1,0,1,1,0,13,0,1,1,5,9,0,0,0,0,0,0,1
1,0,0,1,1,112500.0,135000.0,6750.0,135000.0,7,3,3,2,1,0.020246,-13558,-4758,-6426.0,-4360,0,1,0,1,0,0,4,1,2,2,4,8,0,0,0,0,0,0,0
0,0,0,1,0,103500.0,239850.0,23494.5,225000.0,7,1,3,2,1,0.018634,-24729,365243,-4047.0,-4523,0,0,0,1,1,0,0,0,1,1,4,12,0,0,0,0,0,0,0
0,1,0,1,0,58500.0,187704.0,10903.5,148500.0,7,1,3,1,1,0.018029,-20215,365243,-3508.0,-3558,0,0,0,1,0,0,0,1,2,1,2,7,0,0,0,0,0,0,0
0,0,0,1,0,117000.0,269550.0,13095.0,225000.0,7,1,3,3,1,0.00702,-21861,365243,-830.0,-4830,0,0,0,1,1,0,0,0,1,1,5,12,0,0,0,0,0,0,0
0,0,0,0,1,225000.0,1325475.0,56290.5,1125000.0,7,3,0,1,3,0.002506,-15323,-5785,-5368.0,-3602,0,1,0,1,0,0,4,2,1,1,0,4,0,0,0,0,1,1,0
0,0,0,1,0,135000.0,263844.0,14440.5,189000.0,7,3,1,2,1,0.020713,-16807,-1094,-8184.0,-339,0,1,0,1,1,0,15,0,2,1,4,6,0,0,0,0,1,1,0
0,1,1,0,0,162000.0,263686.5,24781.5,238500.0,7,0,0,1,1,0.022625,-13972,-4472,-464.0,-4529,0,1,0,1,1,0,9,1,1,1,4,16,0,0,0,0,0,0,0
0,0,0,1,0,112500.0,544491.0,17563.5,454500.0,7,3,0,2,1,0.030755,-21819,-8355,-8440.0,-4474,0,1,0,1,0,0,7,0,1,1,5,18,0,0,0,0,0,0,0
0,0,0,0,0,111915.0,225000.0,21037.5,225000.0,7,0,3,3,5,0.018801,-7989,-150,-2570.0,-646,0,1,1,1,0,0,4,0,1,1,0,16,0,0,0,0,1,1,1
0,0,1,0,0,225000.0,296280.0,15124.5,225000.0,7,0,3,2,1,0.020246,-17879,-940,-2294.0,-1441,0,1,1,1,0,0,0,0,2,2,3,15,0,0,0,0,0,0,0
1,0,0,1,2,157500.0,315000.0,15750.0,315000.0,7,3,0,0,1,0.020246,-12805,-5258,-3262.0,-3884,0,1,0,1,1,0,9,3,2,2,6,11,0,0,0,0,0,0,0
0,1,1,1,0,90000.0,336150.0,9373.5,202500.0,7,0,0,3,1,0.030755,-10887,-341,-5333.0,-2828,0,1,0,1,0,0,0,0,1,1,0,12,0,0,0,0,1,1,0
0,0,1,1,0,164250.0,755190.0,32125.5,675000.0,7,3,0,1,1,0.018029,-11568,-2331,-1082.0,-824,0,1,0,1,0,0,16,1,2,2,5,7,0,0,0,0,0,0,0
0,0,0,0,2,157500.0,497520.0,28692.0,450000.0,7,3,3,1,1,0.003813,-12019,-1148,-682.0,-2588,0,1,0,1,0,0,15,3,1,1,1,11,0,0,0,0,0,0,0
0,1,1,1,1,135000.0,531000.0,32616.0,531000.0,7,3,3,1,1,0.028663,-13116,-1786,-7237.0,-3168,0,1,0,1,0,0,5,2,1,1,1,10,0,0,0,0,0,0,0
0,0,0,1,0,112500.0,269550.0,18891.0,225000.0,7,3,3,1,1,0.022625,-20858,-472,-8167.0,-4411,0,1,0,1,0,0,2,1,1,1,6,15,0,0,0,0,1,1,0
0,0,0,0,0,216000.0,450000.0,27193.5,450000.0,7,3,3,4,1,0.026392,-16891,-2730,-7519.0,-434,0,1,1,1,1,0,0,0,1,1,1,10,0,0,0,0,0,0,0
0,0,0,1,1,180000.0,675000.0,36747.0,675000.0,7,0,0,3,1,0.035792000000000004,-12147,-2178,-6189.0,-1719,0,1,0,1,0,0,4,1,1,1,2,10,0,0,0,0,0,0,0
0,0,0,0,0,67500.0,127350.0,6597.0,112500.0,7,1,3,3,1,0.019101,-22994,365243,-9705.0,-4078,0,0,0,1,0,0,0,0,1,1,5,12,0,0,0,0,0,0,0
0,0,0,0,0,54000.0,119925.0,11097.0,112500.0,5,1,3,4,1,0.010276,-25104,365243,-4182.0,-4210,0,0,0,1,0,0,0,0,1,1,5,9,0,0,0,0,0,0,0
0,0,0,1,1,81000.0,532494.0,30699.0,454500.0,7,1,3,1,1,0.009334,-19525,365243,-5077.0,-1589,0,0,0,1,1,0,0,2,1,1,6,9,0,0,0,0,0,0,0
0,0,0,1,0,63000.0,808650.0,26217.0,675000.0,7,3,3,1,1,0.018209,-18302,-1373,-10539.0,-1210,0,1,0,1,0,0,9,1,2,2,5,11,0,0,0,0,0,0,0
0,1,1,0,1,157500.0,318528.0,25294.5,252000.0,7,0,3,1,1,0.0228,-12027,-1720,-3867.0,-4420,0,1,0,1,1,1,5,2,1,1,0,8,0,0,0,0,1,1,0
0,0,0,1,0,157500.0,700830.0,22738.5,585000.0,6,3,3,0,1,0.01885,-16518,-3592,-3627.0,-44,0,1,0,1,0,0,18,1,1,1,2,10,0,0,0,0,0,0,0
0,1,0,0,1,180000.0,888840.0,29016.0,675000.0,2,0,3,0,1,0.007114,-12648,-2802,-2109.0,-4594,0,1,0,1,0,0,9,2,1,1,0,11,0,0,0,0,0,0,0
1,1,0,1,3,180000.0,540000.0,27000.0,540000.0,7,0,0,1,1,0.02461,-15326,-1038,-782.0,-792,0,1,0,1,0,0,7,4,1,1,4,18,0,0,0,0,0,0,1
0,0,0,1,1,202500.0,771493.5,25627.5,666000.0,7,3,0,2,1,0.005313,-16475,-17,-1225.0,-25,0,1,0,1,0,0,4,1,1,1,1,12,0,0,0,0,0,0,0
0,1,0,0,3,225000.0,746280.0,49873.5,675000.0,7,0,3,1,1,0.006233,-14033,-328,-544.0,-554,0,1,1,1,0,0,3,4,1,1,5,14,0,0,0,1,1,0,0
0,0,0,0,2,49500.0,278460.0,19930.5,225000.0,7,3,3,1,1,0.031329,-13873,-1282,-632.0,-5042,0,1,0,1,0,1,9,3,1,1,3,10,0,0,0,0,0,0,0
0,0,0,1,1,202500.0,436032.0,28516.5,360000.0,7,0,0,0,1,0.032561,-10127,-111,-1724.0,-337,0,1,0,1,1,0,0,2,0,0,6,14,0,0,0,0,0,0,1
0,0,1,0,0,90000.0,227520.0,8172.0,180000.0,7,1,3,0,1,0.025164,-21703,365243,-9849.0,-4980,0,0,0,1,1,0,0,1,1,1,4,13,0,0,0,0,0,0,0
0,0,0,0,0,90000.0,67500.0,6705.0,67500.0,7,3,3,1,2,0.018209,-19785,-9919,-9342.0,-3310,0,1,1,1,1,0,15,1,2,2,5,13,0,0,0,0,0,0,0
0,0,0,0,0,180000.0,254700.0,25321.5,225000.0,2,3,3,2,1,0.00496,-13620,-1403,-5451.0,-4225,0,1,0,1,0,1,9,0,1,1,1,14,0,0,0,0,0,0,0
0,1,1,1,0,337500.0,876078.0,49050.0,765000.0,7,0,0,3,1,0.072508,-13210,-225,-7318.0,-4397,0,1,0,1,0,0,5,0,0,0,2,12,0,0,0,0,0,0,0
0,1,0,1,1,315000.0,2250000.0,83515.5,2250000.0,7,0,0,1,1,0.032561,-11177,-1514,-64.0,-2793,0,1,0,1,0,1,4,2,0,0,0,16,0,0,0,0,0,0,0
0,0,0,1,0,225000.0,1040985.0,30568.5,909000.0,7,0,0,3,1,0.003818,-14823,-185,-1147.0,-4138,0,1,0,1,0,0,15,0,1,1,5,6,0,0,0,0,0,0,0
0,0,0,1,0,225000.0,684054.0,77494.5,630000.0,7,0,3,4,1,0.006629,-23656,-11883,-7125.0,-4681,0,1,0,1,1,0,0,0,1,1,5,9,0,0,0,0,0,0,0
0,0,1,1,2,225000.0,1256400.0,36864.0,900000.0,7,0,3,1,1,0.019689,-14091,-5664,-8127.0,-2462,0,1,0,1,0,0,0,3,1,1,5,9,0,0,0,0,0,0,0
0,1,1,0,2,157500.0,720000.0,28552.5,720000.0,7,0,3,1,5,0.030755,-14144,-4516,-1516.0,-4616,0,1,0,1,1,0,15,3,1,1,4,10,0,0,0,0,1,1,0
1,0,0,0,2,112500.0,270000.0,13500.0,270000.0,7,3,3,1,1,0.009657,-13584,-680,-350.0,-2097,0,1,0,1,0,0,15,3,1,1,5,16,0,0,0,0,0,0,0
0,1,0,0,0,292500.0,1024740.0,55719.0,900000.0,7,3,0,3,1,0.006207,-10010,-240,-4629.0,-2680,0,1,1,1,1,0,11,0,1,1,6,14,0,0,0,1,1,0,0
0,0,0,0,1,121500.0,1102500.0,32364.0,1102500.0,7,2,3,1,2,0.009657,-13957,-410,-5038.0,-4630,0,1,1,1,1,0,9,2,1,1,1,13,0,0,0,0,0,0,0
0,0,0,1,0,157500.0,544491.0,16047.0,454500.0,2,3,3,1,1,0.010147,-17947,-5025,-11812.0,-1505,0,1,0,1,0,0,12,1,1,1,5,17,0,0,0,0,0,0,0
1,0,0,0,0,135000.0,405000.0,20250.0,405000.0,1,3,3,1,1,0.008473999999999999,-19070,-837,-6789.0,-2595,0,1,1,1,0,0,15,1,1,1,6,11,0,0,0,0,0,0,0
0,1,1,1,1,108000.0,912240.0,30276.0,787500.0,6,0,3,1,1,0.018634,-17850,-2899,-2880.0,-1400,0,1,0,1,0,0,5,2,1,1,4,9,0,0,0,0,1,1,0
0,0,0,1,0,216000.0,679671.0,28926.0,607500.0,7,3,3,1,1,0.010966,-18341,-701,-9730.0,-1876,0,1,0,1,0,0,0,1,1,1,6,10,0,0,0,0,0,0,0
1,0,0,0,0,67500.0,180000.0,9000.0,180000.0,7,3,3,4,5,0.003069,-16614,-551,-6098.0,-166,0,1,0,1,0,0,4,0,2,2,4,12,0,0,0,0,0,0,0
0,0,0,1,0,135000.0,364896.0,19926.0,315000.0,7,3,3,1,1,0.016612000000000002,-15887,-468,-4604.0,-3739,0,1,0,1,0,0,3,1,1,1,6,12,0,0,0,1,0,1,0
0,1,1,1,0,112500.0,312768.0,20353.5,270000.0,7,3,3,1,1,0.028663,-23187,-1896,-5213.0,-4265,0,1,0,1,0,0,9,1,1,1,5,16,0,0,0,0,1,1,0
0,0,0,0,2,144000.0,1288350.0,37800.0,1125000.0,7,3,3,0,4,0.010966,-13803,-281,-640.0,-3215,0,1,1,1,1,0,4,3,1,1,2,11,1,1,0,1,1,0,0
0,1,1,1,2,135000.0,781920.0,50148.0,675000.0,6,0,3,1,1,0.035792000000000004,-12994,-1330,-2588.0,-1202,0,1,0,1,0,0,9,3,1,1,3,12,0,0,0,0,1,1,0
0,0,0,1,1,225000.0,1483231.5,51687.0,1354500.0,7,3,3,1,1,0.010147,-20191,-1699,-6040.0,-3723,0,1,0,1,0,1,1,2,1,1,1,15,0,0,0,0,0,0,0
0,1,0,1,2,135000.0,590337.0,28530.0,477000.0,7,3,3,1,1,0.018029,-11978,-3947,-6005.0,-4099,0,1,0,1,1,0,9,3,2,1,3,8,0,0,0,0,0,0,0
0,1,1,1,0,90000.0,101880.0,10827.0,90000.0,7,3,3,1,2,0.005144,-20945,-7359,-7395.0,-4287,0,1,1,1,0,0,5,1,1,1,2,12,0,0,0,0,0,0,0
0,1,0,1,0,112500.0,161730.0,13833.0,135000.0,7,3,0,1,1,0.028663,-9720,-573,-689.0,-2193,0,1,1,1,1,0,9,1,1,1,3,13,0,0,0,0,1,1,0
0,1,0,0,1,247500.0,447768.0,35505.0,405000.0,7,3,3,1,1,0.010006,-17103,-5021,-221.0,-647,0,1,1,1,0,0,9,2,1,1,2,14,0,0,0,0,0,0,0
0,0,0,1,0,135000.0,495216.0,26995.5,427500.0,7,3,3,1,1,0.008019,-12824,-154,-6764.0,-126,0,1,0,1,0,0,9,1,1,1,4,10,0,0,0,0,0,0,1
0,0,0,1,0,225000.0,402939.0,19381.5,306000.0,7,3,3,1,1,0.010147,-19914,-3408,-7647.0,-3444,0,1,0,1,1,0,9,1,1,1,0,11,0,1,1,0,1,1,0
0,0,0,1,0,90000.0,808650.0,23643.0,675000.0,7,1,3,0,1,0.007305,-22389,365243,-12314.0,-4884,0,0,0,1,0,0,0,1,2,2,6,12,0,0,0,0,0,0,0
0,0,0,1,2,67500.0,76410.0,4513.5,67500.0,7,3,3,1,1,0.0105,-15293,-5317,-4699.0,-4753,0,1,1,1,0,0,9,3,2,2,0,15,0,0,0,0,1,1,0
0,0,1,0,1,72000.0,90000.0,6529.5,90000.0,7,3,3,1,5,0.010966,-11259,-164,-808.0,-3951,0,1,0,1,0,0,9,2,1,1,0,12,0,0,0,0,0,0,0
0,1,1,1,0,202500.0,270000.0,14134.5,270000.0,7,3,3,1,1,0.025164,-19530,-1940,-7092.0,-3060,0,1,0,1,1,0,5,1,1,1,4,8,0,0,0,0,1,1,0
0,0,0,1,0,225000.0,490495.5,50391.0,454500.0,7,3,3,1,1,0.006629,-17715,-1256,-5284.0,-1238,0,1,0,1,0,0,15,1,1,1,6,10,0,0,0,0,0,0,0
0,1,1,1,0,292500.0,1078200.0,34911.0,900000.0,7,0,0,1,1,0.04622,-21646,-2127,-381.0,-4264,0,1,0,1,1,0,5,1,0,0,0,15,0,0,0,0,0,0,0
0,1,1,1,0,315000.0,824544.0,52825.5,720000.0,7,3,3,3,1,0.04622,-15377,-4398,-34.0,-5046,0,1,0,1,0,0,9,0,0,0,1,15,0,0,0,0,0,0,0
0,0,0,1,0,90000.0,312768.0,16119.0,270000.0,7,1,3,3,1,0.018634,-23090,365243,-7062.0,-2979,0,0,0,1,1,0,0,0,1,1,5,10,0,0,0,0,0,0,0
0,0,0,1,0,135000.0,81000.0,9135.0,81000.0,7,3,3,0,1,0.025164,-16273,-1605,-939.0,-1092,0,1,0,1,0,0,3,1,1,1,5,14,0,0,0,0,0,0,0
0,1,1,1,0,180000.0,427500.0,21955.5,427500.0,7,1,3,1,1,0.018209,-20672,365243,-3315.0,-3299,0,0,0,1,0,0,0,1,2,2,0,8,0,0,0,0,0,0,0
0,1,0,1,0,180000.0,180000.0,20488.5,180000.0,7,3,0,3,0,0.011657,-10038,-1746,-4742.0,-2723,0,1,1,1,0,0,4,0,0,0,0,14,0,1,1,0,1,1,0
0,0,0,1,0,90000.0,522000.0,22243.5,522000.0,7,0,3,1,1,0.026392,-14974,-2389,-7478.0,-4099,0,1,1,1,0,0,9,1,1,1,2,11,0,0,0,0,1,1,0
0,1,1,1,0,315000.0,1575000.0,41548.5,1575000.0,2,3,3,1,1,0.008625,-13640,-3339,-3522.0,-5525,0,1,1,1,1,0,5,1,1,1,2,10,1,1,0,1,1,0,0
0,0,0,1,0,108000.0,585000.0,32665.5,585000.0,2,1,0,4,1,0.009549,-23456,365243,-2267.0,-4483,0,0,0,1,1,0,0,0,1,1,4,17,0,0,0,0,0,0,0
0,0,0,1,0,121500.0,1215000.0,48186.0,1215000.0,7,1,0,1,1,0.018209,-23037,365243,-2017.0,-4082,0,0,0,1,0,0,0,1,2,2,2,7,0,0,0,0,0,0,0
0,0,0,1,0,112500.0,723996.0,34960.5,585000.0,7,0,3,3,1,0.019689,-8302,-278,-1219.0,-959,0,1,0,1,1,0,15,0,1,1,5,15,0,0,0,0,0,0,0
0,0,0,0,0,157500.0,1256400.0,36864.0,900000.0,7,0,3,4,2,0.032561,-18810,-995,-9761.0,-2290,0,1,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
0,1,0,1,0,225000.0,675000.0,17937.0,675000.0,7,0,0,1,1,0.026392,-13685,-3281,-7727.0,-4477,0,1,1,1,1,0,11,1,1,1,5,18,0,0,0,0,0,0,0
0,0,0,0,0,85500.0,225000.0,18040.5,225000.0,7,3,3,1,1,0.014464,-10571,-1028,-643.0,-1899,0,1,0,1,0,0,9,1,1,1,5,12,0,0,0,0,0,0,0
0,1,0,1,0,180000.0,427450.5,23319.0,369000.0,7,0,3,1,1,0.010276,-11180,-1313,-4774.0,-3699,0,1,0,1,0,0,9,1,1,1,4,9,0,0,0,1,1,0,0
1,0,0,1,0,90000.0,337500.0,16875.0,337500.0,7,1,0,1,1,0.032561,-21497,365243,-14502.0,-4288,0,0,0,1,1,0,0,1,0,0,5,16,0,0,0,0,0,0,0
1,0,0,1,1,135000.0,180000.0,9000.0,180000.0,6,3,3,1,1,0.010006,-9135,-460,-1219.0,-1815,0,1,1,1,1,0,15,2,1,0,0,14,0,0,0,0,0,0,0
0,0,0,1,0,157500.0,1710000.0,66262.5,1710000.0,7,3,3,1,1,0.004849,-23127,-9274,-817.0,-4173,0,1,0,1,0,0,12,1,1,1,6,10,0,0,0,0,0,0,1
0,1,1,1,0,308250.0,1305000.0,38281.5,1305000.0,2,3,3,0,1,0.026392,-15612,-1106,-8060.0,-4018,0,1,1,1,1,0,5,1,1,1,1,14,0,0,0,0,0,0,0
0,0,1,1,0,108000.0,646920.0,18670.5,540000.0,7,1,3,4,1,0.019101,-23650,365243,-11380.0,-4923,0,0,0,1,0,0,0,0,1,1,3,13,0,0,0,0,0,0,0
0,0,1,1,0,135000.0,497520.0,39438.0,450000.0,2,3,3,1,1,0.025164,-12246,-1787,-1002.0,-4898,0,1,0,1,0,0,13,1,1,1,2,11,0,0,0,0,0,0,0
0,1,1,0,0,67500.0,364896.0,16200.0,315000.0,7,1,3,1,1,0.006008,-21812,365243,-12539.0,-5030,0,0,0,1,1,0,0,1,1,1,4,19,0,0,0,0,0,0,0
0,1,0,1,0,180000.0,254700.0,16407.0,225000.0,7,1,3,4,1,0.072508,-23946,365243,-6935.0,-3948,0,0,0,1,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0
0,0,0,1,1,112500.0,675000.0,21906.0,675000.0,7,0,3,4,1,0.025164,-17957,-4942,-7868.0,-1478,0,1,1,1,0,0,15,1,1,1,4,15,0,0,0,0,0,0,0
1,0,1,1,0,73341.0,135000.0,6750.0,135000.0,7,0,0,3,1,0.018801,-9157,-146,-2926.0,-1822,0,1,0,1,0,0,11,0,1,1,4,11,0,0,0,0,0,0,1
0,0,0,1,0,135000.0,747000.0,38268.0,747000.0,7,0,3,0,1,0.026392,-12585,-870,-6120.0,-4734,0,1,0,1,0,0,15,1,1,1,2,10,0,0,0,0,0,0,0
0,1,1,1,2,180000.0,675000.0,29862.0,675000.0,7,3,0,1,5,0.015221,-14445,-3218,-5173.0,-5186,0,1,0,1,1,1,9,3,1,1,5,16,0,0,0,0,0,0,0
1,0,0,1,0,112500.0,180000.0,9000.0,180000.0,6,3,3,0,4,0.028663,-10755,-1185,-765.0,-3443,0,1,0,1,0,0,3,1,1,1,4,13,0,0,0,1,1,0,0
0,1,1,1,1,121500.0,263686.5,17298.0,238500.0,6,3,3,1,1,0.014464,-17847,-448,-3595.0,-1381,0,1,0,1,0,0,5,2,1,1,2,5,0,0,0,0,0,0,1
0,0,0,1,0,202500.0,225000.0,22383.0,225000.0,2,1,0,1,1,0.026392,-24891,365243,-2120.0,-2019,0,0,0,1,1,0,0,1,1,1,5,15,0,0,0,0,0,0,0
0,0,0,0,0,157500.0,450000.0,21888.0,450000.0,7,3,3,0,1,0.010032,-9907,-648,-5628.0,-2567,0,1,0,1,0,0,9,1,1,1,2,6,0,1,1,0,1,1,0
0,1,1,0,0,202500.0,526491.0,26878.5,454500.0,7,3,0,1,1,0.022625,-14811,-7668,-1761.0,-4268,0,1,1,1,1,0,11,1,1,1,5,15,0,0,0,0,0,0,0
0,1,0,0,0,135000.0,224136.0,17707.5,198000.0,7,3,3,2,1,0.022625,-14726,-142,-3458.0,-2690,0,1,0,1,0,1,4,0,1,1,4,17,0,0,0,0,0,0,0
0,0,0,0,1,153000.0,292500.0,14355.0,292500.0,7,3,1,1,1,0.015221,-11881,-716,-2283.0,-4417,0,1,1,1,1,1,15,2,1,1,5,17,0,0,0,0,0,0,0
0,0,0,1,0,202500.0,675000.0,29862.0,675000.0,7,1,3,1,1,0.028663,-21185,365243,-1702.0,-4229,0,0,0,1,0,1,0,1,1,1,6,11,0,0,0,0,0,0,0
0,0,0,1,0,202500.0,1271281.5,65956.5,1201500.0,2,3,0,1,1,0.019101,-14247,-2993,-3842.0,-4142,0,1,0,1,0,0,11,1,1,1,1,18,0,0,0,0,0,0,0
0,0,0,1,0,157500.0,835380.0,35392.5,675000.0,7,0,3,4,1,0.00963,-20984,-7148,-8781.0,-3962,0,1,0,1,1,0,4,0,1,1,0,11,0,0,0,0,0,0,0
0,1,1,0,1,225000.0,1019205.0,31032.0,774000.0,7,0,3,3,1,0.072508,-11356,-602,-335.0,-3224,0,1,0,1,0,0,9,1,0,0,1,14,1,0,1,0,0,0,1
0,1,0,1,1,225000.0,223884.0,24241.5,202500.0,7,0,3,1,1,0.04622,-17186,-1116,-4258.0,-730,0,1,0,1,0,1,5,2,0,0,3,13,0,1,1,0,0,0,0
0,1,1,0,0,135000.0,334152.0,17059.5,270000.0,2,3,3,1,1,0.026392,-10427,-1274,-2609.0,-3027,0,1,0,1,0,0,5,1,1,1,1,18,0,0,0,0,0,0,0
0,0,0,1,0,270000.0,473760.0,48676.5,450000.0,7,3,3,1,1,0.020713,-16223,-3077,-3425.0,-5501,0,1,0,1,0,0,11,1,2,0,4,10,0,0,0,0,0,0,0
1,0,0,1,0,112500.0,540000.0,27000.0,540000.0,7,2,3,1,1,0.006008,-19045,-11916,-6644.0,-2566,0,1,0,1,0,0,12,1,1,1,2,12,0,0,0,1,1,0,0
